1977/10 02S 146E     3 
1977/10 03S 149E     197 
1977/10 04S 150E    13 
                     AY02118                U    
1977/10 04S 151E     2 
1977/10 04S 153E     1 
1977/10 06S 152E     2 
1977/10 08S 155E  1177 
                     SK42888 1980/08 05S 151E PL ZZ
1979/06 03S 150E   331 
                     SK42269 1979/06 03S 150E PL   
                     SK42315 1979/06 03S 150E PL ZZ
                     SK38970 1979/06 03S 150E PL ZZ
                     SK38983 1979/06 03S 150E PL ZZ
                     SK38979 1979/06 03S 150E PL ZZ
                     SK42810 1979/06 03S 150E PL ZZ
                     SK42823 1979/06 03S 150E PL ZZ
                     SK42312 1979/06 04S 150E PL ZZ
                     SK38985 1979/06 04S 151E PL ZZ
                     SK42825 1979/07 01S 150E PL ZZ
                     SK42633 1979/07 02S 149E PL ZZ
                     SK42615 1979/07 02S 150E PL ZZ
                     SK38095 1979/07 02S 150E PL ZZ
                     SK38992 1979/07 03S 150E PL ZZ
                     SK38995 1979/07 03S 150E PL ZZ
                     SK42142 1979/07 03S 150E PL ZZ
                     SK42267 1979/07 03S 150E PL ZZ
                     SK42271 1979/07 03S 150E PL ZZ
                     SK42282 1979/07 03S 150E PL ZZ
                     SK42292 1979/07 03S 150E PL ZZ
                     SK42270 1979/07 03S 150E PL ZZ
                     SK42143 1979/07 03S 150E PL ZZ
                     SK42608 1979/07 03S 150E PL ZZ
                     SK42610 1979/07 03S 150E PL ZZ
                     SK42808 1979/07 03S 150E PL ZZ
                     SK42819 1979/07 03S 150E PL ZZ
                     SK42835 1979/07 03S 150E PL ZZ
                     SK42814 1979/07 03S 150E PL ZZ
                     SK42617 1979/07 03S 150E PL ZZ
                     SK38505 1979/07 04S 150E PL ZZ
                     SK42612 1979/08 02S 150E PL ZZ
                     SK42616 1979/08 02S 150E PL ZZ
                     SK42618 1979/08 02S 150E PL ZZ
                     SK42614 1979/08 03S 149E PL ZZ
                     SK42818 1979/08 03S 149E PL ZZ
                     SK42092 1979/08 03S 149E PL ZZ
                     SK38502 1979/08 03S 150E PL ZZ
                     SK39000 1979/08 03S 150E PL ZZ
                     SK42832 1979/08 03S 150E PL ZZ
                     SK42620 1979/08 04S 150E PL ZZ
                     SK42853 1979/09 03S 149E PL ZZ
                     SK38981 1979/09 03S 149E PL ZZ
                     SK38504 1979/09 03S 150E PL ZZ
                     SK38990 1979/09 03S 150E PL ZZ
                     SK42097 1979/09 03S 150E PL ZZ
                     SK42630 1979/09 04S 150E PL ZZ
                     SK42245 1979/09 04S 151E PL ZZ
                     SK42613 1979/10 03S 149E PL ZZ
                     SK42809 1979/10 03S 149E PL ZZ
                     SK42829 1979/10 03S 149E PL ZZ
                     SK42628 1979/10 03S 150E PL ZZ
                     SK42217 1980/04 04N 179W PL YY
                     SK42844 1980/05 04S 151E PL ZZ
                     SK42244 1980/12 04N 178E PL YY
                     SK42318       04S 151E PL ZZ
                     SK42830                U    
                     SK42855                U    
                     SK42621                U    
                     SK42643                U    
1979/06 04S 144E   140 
1979/06 04S 150E   508 
                     SK44198 1979/06 03S 150E PL ZZ
                     SK44502 1979/06 04S 149E PL ZZ
                     SK44507 1979/06 04S 149E PL ZZ
                     SK42334 1979/06 04S 149E PL ZZ
                     SK42362 1979/06 04S 149E PL ZZ
                     SK42794 1979/06 04S 149E PL ZZ
                     SK42557 1979/06 04S 149E PL ZZ
                     SK42548 1979/06 04S 149E PL ZZ
                     SK42521 1979/06 04S 149E PL ZZ
                     SK42512 1979/06 04S 149E PL ZZ
                     SK42356 1979/06 04S 149E PL ZZ
                     SK38565 1979/06 04S 149E PL ZZ
                     SK38593 1979/06 04S 149E PL ZZ
                     SK41613 1979/06 04S 150E PL ZZ
                     SK42591 1979/06 04S 150E PL ZZ
                     SK42702 1979/06 04S 150E PL ZZ
                     SK42565 1979/06 04S 150E PL ZZ
                     SK42372 1979/06 04S 150E PL ZZ
                     SK42342 1979/06 04S 150E PL ZZ
                     SK42104 1979/06 04S 150E PL ZZ
                     SK41643 1979/06 04S 150E PL ZZ
                     SK42331 1979/06 04S 150E PL ZZ
                     SK44029 1979/06 04S 150E PL ZZ
                     SK44211 1979/06 04S 150E PL ZZ
                     SK44030 1979/06 04S 151E PL ZZ
                     SK44069 1979/06 04S 151E PL ZZ
                     SK42333 1979/06 04S 151E PL ZZ
                     SK42775 1979/06 04S 151E PL ZZ
                     SK42770 1979/06 04S 151E PL ZZ
                     SK42598 1979/06 04S 151E PL ZZ
                     SK42593 1979/06 04S 151E PL ZZ
                     SK42519 1979/06 04S 151E PL ZZ
                     SK42517 1979/06 04S 151E PL ZZ
                     SK42503 1979/06 04S 151E PL ZZ
                     SK42349 1979/06 04S 151E PL ZZ
                     SK38573 1979/06 04S 151E PL ZZ
                     SK38575 1979/06 04S 151E PL ZZ
                     SK42357 1979/06 05S 150E PL ZZ
                     SK42793 1979/06 05S 150E PL ZZ
                     SK44048 1979/06 05S 151E PL ZZ
                     SK44077 1979/06 05S 152E PL ZZ
                     SK44197 1979/06 05S 152E PL ZZ
                     SK44098 1979/07 03S 150E PL ZZ
                     SK44303 1979/07 03S 150E PL ZZ
                     SK42761 1979/07 03S 150E PL ZZ
                     SK41637 1979/07 04S 150E PL ZZ
                     SK42801 1979/07 04S 150E PL ZZ
                     SK42771 1979/07 04S 150E PL ZZ
                     SK42545 1979/07 04S 150E PL ZZ
                     SK42531 1979/07 04S 150E PL ZZ
                     SK42518 1979/07 04S 150E PL ZZ
                     SK42513 1979/07 04S 150E PL ZZ
                     SK42345 1979/07 04S 150E PL ZZ
                     SK42340 1979/07 04S 150E PL ZZ
                     SK38564 1979/07 04S 150E PL ZZ
                     SK44091 1979/07 04S 150E PL ZZ
                     SK44013 1979/07 04S 151E PL ZZ
                     SK44317 1979/07 04S 151E PL ZZ
                     SK44268 1979/07 04S 151E PL ZZ
                     SK44226 1979/07 04S 151E PL ZZ
                     SK42335 1979/07 04S 151E PL ZZ
                     SK44246 1979/07 05S 150E PL ZZ
                     SK44245 1979/07 05S 152E PL ZZ
                     SK42701 1979/07 05S 152E PL ZZ
                     SK42773 1979/07          PL ZZ
                     SK42353 1979/08 02S 150E PL ZZ
                     SK42366 1979/08 04S 150E PL ZZ
                     SK42745 1979/08 04S 150E PL ZZ
                     SK42554 1979/08 04S 150E PL ZZ
                     SK38572 1979/08 04S 150E PL ZZ
                     SK44035 1979/08 04S 150E PL ZZ
                     SK44049 1979/08 04S 150E PL ZZ
                     SK44217 1979/08 04S 150E PL ZZ
                     SK44285 1979/08 04S 151E PL ZZ
                     SK44208 1979/08 05S 151E PL ZZ
                     SK44042 1979/09 03S 150E PL ZZ
                     SK44289 1979/09 03S 150E PL ZZ
                     SK44205 1979/09 04S 150E PL ZZ
                     SK42360 1979/09 04S 151E PL ZZ
                     SK42802 1979/10 03S 149E PL ZZ
                     SK42537 1979/10 04S 150E PL ZZ
                     SK44232 1980/01 02N 142E PS YY
                     SK42389 1980/04 02N 133E PS YY
                     SK42341 1980/05 03S 150E PL YY
                     SK41618 1980/07 09S 156E PL VV
                     SK42535 1980/08 04S 151E PL ZZ
                     SK42380 1980/09 05S 151E PL ZZ
                     SK42772 1980/12 10S 158E PL VV
                     SK42529       03S 150E T  ZZ
                     SK42547       03S 150E T  ZZ
                     SK41641       04S 151E PL ZZ
                     SK44055       04S 151E PL ZZ
                     SK44070       04S 151E PL ZZ
                     SK42534                PL ZZ
                     SK42536                PL ZZ
                     SK44090                PL ZZ
                     SK44254                PL ZZ
                     SK44309                U    
                     SK44316                U    
                     SK42105                U    
1979/06 04S 151E   121 
                     SK42114 1979/06 04S 149E PL ZZ
                     SK38518 1979/06 04S 149E PL ZZ
                     SK38528 1979/06 04S 150E PL ZZ
                     SK42110 1979/06 04S 150E PL ZZ
                     SK42120 1979/06 04S 150E PL ZZ
                     SK42717 1979/06 04S 150E PL ZZ
                     SK42108 1979/06 04S 151E PL ZZ
                     SK38511 1979/06 04S 151E PL ZZ
                     SK38535 1979/06 04S 151E PL ZZ
                     SK38549 1979/06 04S 151E PL ZZ
                     SK42725 1979/07 03S 150E PL ZZ
                     SK42113 1979/07 04S 150E PL ZZ
                     SK42115 1979/07 04S 150E PL ZZ
                     SK42742 1979/07 04S 150E PL ZZ
                     SK42741 1979/07 04S 150E PL ZZ
                     SK42708 1979/07 04S 150E PL ZZ
                     SK38520 1979/07 04S 150E PL ZZ
                     SK38555 1979/07 04S 150E PL ZZ
                     SK38526 1979/07 04S 151E PL ZZ
                     SK42117 1979/08 04S 150E PL ZZ
                     SK42780 1979/09 03S 150E PL ZZ
                     SK38556 1979/09 03S 150E PL ZZ
                     SK38554 1979/09 04S 150E PL ZZ
                     SK42710 1979/09 04S 150E PL ZZ
                     SK42726 1979/09 05S 151E PL ZZ
                     SK42711 1979/10 03S 149E PL ZZ
                     SK38534 1979/10 03S 149E PL ZZ
                     SK38537 1979/10 03S 150E PL ZZ
                     SK42778 1979/10 03S 150E PL ZZ
                     SK42783 1979/10 04S 150E PL ZZ
                     SK42706 1980/07 02N 178W PL YY
                     SK38548 1980/08 09S 158E PL VV
                     SK42784                U    
1979/06 05S 150E   396 
                     SK41540 1979/06 03S 149E PL ZZ
                     SK40479 1979/06 03S 150E PL ZZ
                     SK41583 1979/06 04S 149E PL ZZ
                     SK41590 1979/06 04S 149E PL ZZ
                     SK41365 1979/06 04S 150E PL ZZ
                     SK41923 1979/06 04S 150E PL ZZ
                     SK41576 1979/06 04S 150E PL ZZ
                     SK41543 1979/06 04S 150E PL ZZ
                     SK41512 1979/06 04S 150E PL ZZ
                     SK40487 1979/06 04S 150E PL ZZ
                     SK40703 1979/06 04S 151E PL ZZ
                     SK41465 1979/06 04S 151E PL ZZ
                     SK41725 1979/06 04S 151E PL ZZ
                     SK41595 1979/06 04S 151E PL ZZ
                     SK41498 1979/06 04S 151E PL ZZ
                     SK44007 1979/06 04S 151E PL ZZ
                     SK41801 1979/06 04S 152E PL ZZ
                     SK41392 1979/06 05S 151E PL ZZ
                     SK41589 1979/06 05S 151E PL ZZ
                     SK41472 1979/06 05S 152E PL ZZ
                     SK41596 1979/06 05S 152E PL ZZ
                     SK41705 1979/06 05S 152E PL ZZ
                     SK41925 1979/06 05S 152E PL ZZ
                     SK41740 1979/06 05S 152E PL ZZ
                     SK41478 1979/07 03S 150E PL ZZ
                     SK41707 1979/07 03S 150E PL ZZ
                     SK41759 1979/07 03S 159E T    
                     SK41486 1979/07 04S 150E PL ZZ
                     SK41790 1979/07 04S 150E PL ZZ
                     SK41795 1979/07 04S 150E PL ZZ
                     SK41916 1979/07 04S 150E PL ZZ
                     SK41784 1979/07 04S 150E PL ZZ
                     SK41515 1979/07 04S 150E PL ZZ
                     SK41704 1979/07 04S 150E PL ZZ
                     SK40309 1979/07 04S 150E PL ZZ
                     SK40480 1979/07 04S 151E PL ZZ
                     SK41474 1979/07 04S 151E PL ZZ
                     SK41562 1979/07 04S 151E PL ZZ
                     SK41918 1979/07 04S 151E PL ZZ
                     SK41803 1979/07 04S 151E PL ZZ
                     SK41533 1979/07 05S 150E PL ZZ
                     SK41384 1979/08 04S 150E PL ZZ
                     SK41578 1979/08 04S 150E PL ZZ
                     SK41715 1979/08 05S 150E PL ZZ
                     SK41734 1979/08 05S 151E PL ZZ
                     SK41508 1979/09 04S 150E PL ZZ
                     SK41767 1979/09 04S 150E PL ZZ
                     SK41766 1979/10 03S 149E PL ZZ
                     SK40496 1979/10 03S 149E PL ZZ
                     SK41792 1979/10 03S 150E PL ZZ
                     SK41744 1979/12 03S 150E PL ZZ
                     SK41934 1980/03 05N 152E PL YY
                     SK40499 1980/04 05N 150E PL YY
                     SK41776 1980/07 04N 180W PL YY
                     SK41592       02S 150E PL ZZ
                     SK41476       04S 151E PL ZZ
                     SK41487       04S 151E PL ZZ
                     SK41905       04S 151E PL ZZ
                     SK41599       04S 151E PL ZZ
                     SK41761       04S 151E PL ZZ
                     SK40485       04S 151E PL ZZ
                     SK41378                PL ZZ
                     SK41383                PL ZZ
                     SK41492                PL ZZ
                     SK41353                U    
                     SK41710                U    
                     SK41729                U    
                     SK41780                U    
                     SK41805                U    
                     SK41779                U    
                     SK40519                U    
                     SK41464                U  YY
1979/06 05S 151E  1196 
                     SK40962 1979/06 03S 150E PL ZZ
                     SK40956 1979/06 04S 149E PL ZZ
                     SK40965 1979/06 04S 150E PL ZZ
                     SK41028 1979/06 04S 150E PL ZZ
                     SK41237 1979/06 04S 150E PL ZZ
                     SK40981 1979/06 04S 150E PL ZZ
                     SK41043 1979/06 04S 150E PL ZZ
                     SK41255 1979/06 04S 150E PL ZZ
                     SK40318 1979/06 04S 150E PL ZZ
                     SK40675 1979/06 04S 150E PL ZZ
                     SK40861 1979/06 04S 150E PL ZZ
                     SK40637 1979/06 04S 150E PL ZZ
                     SK40472 1979/06 04S 150E PL ZZ
                     SK40324 1979/06 04S 150E PL ZZ
                     SK40462 1979/06 04S 150E PL ZZ
                     SK44144 1979/06 04S 150E PL ZZ
                     SK40294 1979/06 04S 151E PL ZZ
                     SK40748 1979/06 04S 151E PL ZZ
                     SK40681 1979/06 04S 151E PL ZZ
                     SK40664 1979/06 04S 151E PL ZZ
                     SK40557 1979/06 04S 151E PL ZZ
                     SK40348 1979/06 04S 151E PL ZZ
                     SK40987 1979/06 04S 151E PL ZZ
                     SK41888 1979/06 04S 151E PL ZZ
                     SK41185 1979/06 04S 151E PL ZZ
                     SK41326 1979/06 04S 151E PL ZZ
                     SK41455 1979/06 04S 152E PL ZZ
                     SK41069 1979/06 05S 150E PL ZZ
                     SK41898 1979/06 05S 150E PL ZZ
                     SK40344 1979/06 05S 150E PL ZZ
                     SK40726 1979/06 05S 150E PL ZZ
                     SK40966 1979/06 05S 150E U  ZZ
                     SK40903 1979/06 05S 151E PL ZZ
                     SK40904 1979/06 05S 151E PL ZZ
                     SK41321 1979/06 05S 151E PL ZZ
                     SK40387 1979/06 05S 151E PL ZZ
                     SK40691 1979/06 05S 151E PL ZZ
                     SK40750 1979/06 05S 151E PL ZZ
                     SK40717 1979/06 05S 151E PL ZZ
                     SK40755 1979/06 05S 151E PL ZZ
                     SK44148 1979/06 05S 151E PL ZZ
                     SK44122 1979/06 05S 152E PL ZZ
                     SK44130 1979/06 05S 152E PL ZZ
                     SK40295 1979/06 05S 152E PL ZZ
                     SK40312 1979/06 05S 152E PL ZZ
                     SK40395 1979/06 05S 152E PL ZZ
                     SK40327 1979/06 05S 152E PL ZZ
                     SK40877 1979/06 05S 152E PL ZZ
                     SK40767 1979/06 05S 152E PL ZZ
                     SK40721 1979/06 05S 152E PL ZZ
                     SK40332 1979/06 05S 152E PL ZZ
                     SK41050 1979/06 05S 152E PL ZZ
                     SK41061 1979/06 05S 152E PL ZZ
                     SK41218 1979/06 05S 152E PL ZZ
                     SK41865 1979/06 05S 152E PL ZZ
                     SK41008 1979/07 03S 150E PL ZZ
                     SK41128 1979/07 03S 150E PL ZZ
                     SK41983 1979/07 03S 150E PL ZZ
                     SK40300 1979/07 03S 150E PL ZZ
                     SK40863 1979/07 03S 150E PL ZZ
                     SK40887 1979/07 03S 150E PL ZZ
                     SK40511 1979/07 03S 150E PL ZZ
                     SK40575 1979/07 03S 150E PL ZZ
                     SK40628 1979/07 03S 150E PL ZZ
                     SK44146 1979/07 03S 150E PL ZZ
                     SK40313 1979/07 04S 150E PL ZZ
                     SK40947 1979/07 04S 150E PL ZZ
                     SK40917 1979/07 04S 150E PL ZZ
                     SK40845 1979/07 04S 150E PL ZZ
                     SK40579 1979/07 04S 150E PL ZZ
                     SK40611 1979/07 04S 150E PL ZZ
                     SK40740 1979/07 04S 150E PL ZZ
                     SK40764 1979/07 04S 150E PL ZZ
                     SK40334 1979/07 04S 150E PL ZZ
                     SK41025 1979/07 04S 150E PL ZZ
                     SK41443 1979/07 04S 150E PL ZZ
                     SK41351 1979/07 04S 150E PL ZZ
                     SK41944 1979/07 04S 150E PL ZZ
                     SK41835 1979/07 04S 150E PL ZZ
                     SK41270 1979/07 04S 150E PL ZZ
                     SK41211 1979/07 04S 150E PL ZZ
                     SK41082 1979/07 04S 150E PL ZZ
                     SK41116 1979/07 04S 150E PL ZZ
                     SK41162 1979/07 04S 150E PL ZZ
                     SK41085 1979/07 04S 150E PL ZZ
                     SK41003 1979/07 04S 151E PL ZZ
                     SK41334 1979/07 04S 151E PL ZZ
                     SK41180 1979/07 04S 151E PL ZZ
                     SK41017 1979/07 04S 151E PL ZZ
                     SK41092 1979/07 04S 151E PL ZZ
                     SK40806 1979/07 04S 151E PL ZZ
                     SK40911 1979/07 04S 151E PL ZZ
                     SK40914 1979/07 04S 151E PL ZZ
                     SK44160 1979/07 04S 151E PL ZZ
                     SK44186 1979/07 05S 150E PL ZZ
                     SK40639 1979/07 05S 150E PL ZZ
                     SK40796 1979/07 05S 150E PL ZZ
                     SK40329 1979/07 05S 151E PL ZZ
                     SK40937 1979/07 05S 151E PL ZZ
                     SK40926 1979/07 05S 151E PL ZZ
                     SK41134 1979/07 05S 151E PL ZZ
                     SK41141 1979/07 05S 151E PL ZZ
                     SK41873 1979/07 05S 151E PL ZZ
                     SK44151 1979/07 05S 152E PL ZZ
                     SK44159 1979/07 05S 152E PL ZZ
                     SK41953 1979/08 03S 150E PL ZZ
                     SK42000 1979/08 03S 150E PL ZZ
                     SK40759 1979/08 03S 150E PL ZZ
                     SK40342 1979/08 04S 150E PL ZZ
                     SK40370 1979/08 04S 150E PL ZZ
                     SK40694 1979/08 04S 150E PL ZZ
                     SK40677 1979/08 04S 150E PL ZZ
                     SK40390 1979/08 04S 150E PL ZZ
                     SK40722 1979/08 04S 150E PL ZZ
                     SK40761 1979/08 04S 150E PL ZZ
                     SK40978 1979/08 04S 150E PL ZZ
                     SK40931 1979/08 04S 150E PL ZZ
                     SK40848 1979/08 04S 150E PL ZZ
                     SK41285 1979/08 04S 150E PL ZZ
                     SK41440 1979/08 04S 150E PL ZZ
                     SK41881 1979/08 04S 150E PL ZZ
                     SK41851 1979/08 04S 150E PL ZZ
                     SK44134 1979/08 04S 150E PL ZZ
                     SK44150 1979/08 04S 150E PL ZZ
                     SK40811 1979/08 04S 151E PL ZZ
                     SK40838 1979/08 04S 151E PL ZZ
                     SK40958 1979/08 04S 151E PL ZZ
                     SK41145 1979/08 05S 150E PL ZZ
                     SK41271 1979/09 03S 149E PL ZZ
                     SK40391 1979/09 04S 150E PL ZZ
                     SK40822 1979/09 05S 151E PL ZZ
                     SK41005 1979/10 03S 150E PL ZZ
                     SK40847 1979/10 04N 146E PL YY
                     SK40738 1979/11 03S 150E PL ZZ
                     SK40866 1979/12 03S 150E PL ZZ
                     SK40457 1980/01 02S 142E PS YY
                     SK40627 1980/02 05N 154E PL YY
                     SK41110 1980/03 05N 152E PL YY
                     SK41948 1980/03 05S 150E PL ZZ
                     SK41039 1980/04 03N 180E PL YY
                     SK41418 1980/04 05S 152E PL ZZ
                     SK40458 1980/05 04N 148E PL YY
                     SK44135 1980/08 04S 151E PL ZZ
                     SK40397 1980/09 09S 158E PL VV
                     SK40907 1981/02          U  YY
                     SK44156 1981/02 08N 166E PL YY
                     SK41459 1981/07 06S 149E PL ZZ
                     SK41993 1981/07          PL YY
                     SK40800       03S 150E PL ZZ
                     SK40320       04S 150E PL ZZ
                     SK40323       04S 151E PL ZZ
                     SK40605       04S 151E PL ZZ
                     SK40763       04S 151E PL ZZ
                     SK40437       04S 151E PL ZZ
                     SK40841       04S 151E PL ZZ
                     SK40913       04S 151E PL ZZ
                     SK41042       04S 151E PL ZZ
                     SK41227       04S 151E PL ZZ
                     SK41249       04S 151E PL ZZ
                     SK41557       04S 151E PL ZZ
                     SK41555       04S 151E PL ZZ
                     SK41940       04S 151E PL ZZ
                     SK41413       04S 151E PL ZZ
                     SK41402       04S 151E PL ZZ
                     SK41235       04S 151E PL ZZ
                     SK41139       04S 151E PL ZZ
                     SK41056       04S 151E PL ZZ
                     SK44107                PL YY
                     SK44181                PL ZZ
                     SK40333                PL ZZ
                     SK40757                PL ZZ
                     SK40433                PL ZZ
                     SK41244                PL ZZ
                     SK41111                PL ZZ
                     SK41106                PL ZZ
                     SK41051                PL ZZ
                     SK40384                PL ZZ
                     SK40753                PL ZZ
                     SK40746                PL ZZ
                     SK41877                PL ZZ
                     SK41942                U    
                     SK41996                U    
                     SK40783                U    
                     SK41007                U    
                     SK40930                U    
                     SK41174                U    
                     SK40993                U    
                     SK44121                U    
                     SK40731                U  YY
1979/06 05S 152E   402 
                     SK39773 1979/06 04S 150E PL ZZ
                     SK41691 1979/06 04S 150E PL ZZ
                     SK40287 1979/06 04S 150E PL ZZ
                     SK40168 1979/06 04S 150E PL ZZ
                     SK40167 1979/06 04S 150E PL ZZ
                     SK44399 1979/06 04S 150E PL ZZ
                     SK44616 1979/06 04S 150E PL ZZ
                     SK44533 1979/06 04S 150E PL ZZ
                     SK44656 1979/06 04S 150E PL ZZ
                     SK44659 1979/06 04S 150E PL ZZ
                     SK44716 1979/06 04S 150E PL ZZ
                     SK44713 1979/06 04S 150E PL ZZ
                     SK44363 1979/06 04S 151E PL ZZ
                     SK40221 1979/06 04S 151E PL ZZ
                     SK40283 1979/06 04S 151E PL ZZ
                     SK41699 1979/06 04S 151E PL ZZ
                     SK41684 1979/06 04S 151E PL ZZ
                     SK39770 1979/06 04S 152E PL ZZ
                     SK40226 1979/06 04S 152E PL ZZ
                     SK40220 1979/06 04S 152E PL ZZ
                     SK40216 1979/06 04S 152E PL ZZ
                     SK44720 1979/06 04S 152E PL ZZ
                     SK44696 1979/06 05S 151E PL ZZ
                     SK40225 1979/06 05S 151E PL ZZ
                     SK40097 1979/06 05S 152E PL ZZ
                     SK40231 1979/06 05S 152E PL ZZ
                     SK40219 1979/06 05S 152E PL ZZ
                     SK44343 1979/06 05S 152E PL ZZ
                     SK44346 1979/06 05S 152E PL ZZ
                     SK44590 1979/06 05S 152E PL ZZ
                     SK44368 1979/06 05S 152E PL ZZ
                     SK44350 1979/06 05S 152E PL ZZ
                     SK44373 1979/07 04S 150E PL ZZ
                     SK44560 1979/07 04S 150E PL ZZ
                     SK44667 1979/07 04S 150E PL ZZ
                     SK40211 1979/07 04S 150E PL ZZ
                     SK40156 1979/07 04S 151E PL ZZ
                     SK44529 1979/07 04S 151E PL ZZ
                     SK44726 1979/07 04S 151E PL ZZ
                     SK44666 1979/07 04S 151E PL ZZ
                     SK44657 1979/07 04S 151E PL ZZ
                     SK44663 1979/07 04S 152E PL ZZ
                     SK44608 1979/08 04S 150E PL ZZ
                     SK44636 1979/08 04S 150E PL ZZ
                     SK39796 1979/09 03S 150E PL ZZ
                     SK44723 1979/09 04S 150E PL ZZ
                     SK39768 1979/09 05S 151E PL ZZ
                     SK44347 1980/02          PS YY
                     SK44614 1980/05 08S 158E PL VV
                     SK44589 1980/08 04S 151E PL ZZ
                     SK44556 1980/09 03S 150E PL ZZ
                     SK44565       04S 151E PL ZZ
                     SK44604       04S 151E PL ZZ
                     SK40164       04S 151E PL ZZ
                     SK44553                PL ZZ
                     SK44621                PL ZZ
                     SK44692                PL ZZ
                     SK44568                PL ZZ
                     SK40218                PL ZZ
                     SK41675                PL ZZ
                     SK40282                PL ZZ
                     SK44620                U    
1979/11 03N 172E   214 
                     1B10067 1980/04 04N 178W PL YY
                     1B10072 1980/07 06N 163W PL YY
1979/11 05N 162E   144 
                     1B11700 1980/02 04N 166E PL YY
                     1B10111 1980/02 05N 167E PL YY
1979/11 05N 164E    33 
1979/11 05N 168E    41 
1979/11 06N 157E     5 
1979/11 06N 158E   163 
1979/11 07N 155E   384 
                     1B11142 1980/02 05N 154E PL YY
                     1B11396 1980/03 04N 159E PL YY
                     SC01704 1980/10 10S 160E PL VV
1979/11 07N 158E   402 
1979/11 08N 152E   343 
                     1B11534 1979/11 08N 152E PL   
                     1B11116 1979/12 06N 152E PL YY
                     1B11376 1980/02 03N 166E PL YY
                     1B11569 1980/03 04N 156E PL YY
                     1B11594 1980/03 04N 157E PL YY
                     1B11309 1980/03 04N 157E PL YY
                     1B11293 1980/04 04N 155E PL YY
                     1B11104 1980/04 04N 156E PL YY
                     1B11094 1980/04 05N 151E PL YY
                     1B11329 1980/07 03N 173W PL YY
                     1B11297 1980/10 05N 172E PL YY
                     1B11101 1980/10 07N 165E PL YY
                     1B11543 1981/06 19N 170E PL YY
                     1B11362                PL YY
1979/11 17N 145E   187 
                     1B11239 1980/02 05N 154E PL YY
                     1B11004 1980/03 04N 156E PL YY
                     1B11461 1980/04 06N 150E PL YY
                     1B11010 1980/04 14N 133E PL YY
                     1B11408 1980/06 20N 144E PL YY
                     1B11211 1980/06 22N 153E PL YY
                     1B11053 1980/07 21N 147E PL YY
                     1B11427 1980/08 03N 178E PL YY
                     1B11440 1980/10 24N 123E PL YY
1979/12 03S 172W   186 
1979/12 04S 172W     1 
1979/12 04S 175W   186 
                     1B13768 1980/07 01N 172E PL KI
1979/12 09S 141W  1406 
                     SK49584 1980/01 09S 141W PL   
                     SK49760 1980/01 10S 141W PL   
                     SK49852 1980/01 10S 141W PL   
                     SK49339 1980/09 06N 172W PL YY
1979/12 10S 140W  1518 
                     SK46594 1980/01 09S 141W PL   
                     SK48477 1980/01 10S 141W T  PF
1979/12 10S 141W  4754 
                     SK50001 1979/12 10S 141W PL   
                     SK48508 1980/01 09S 140W PL   
                     2B29208 1980/01 09S 140W PL   
                     2B29185 1980/01 09S 141W PL   
                     2B29408 1980/01 09S 141W PL   
                     2B29607 1980/01 09S 141W PL   
                     2B29776 1980/01 09S 141W PL   
                     2B29616 1980/01 09S 141W PL   
                     2B29216 1980/01 09S 141W PL   
                     SK46473 1980/01 09S 141W PL   
                     SK46822 1980/01 09S 141W PL   
                     SK46987 1980/01 09S 141W PL   
                     SK48002 1980/01 09S 141W PL   
                     2B28898 1980/01 09S 141W PL   
                     SK49159 1980/01 10S 141W PL   
                     SK46459 1980/01 10S 141W PL   
                     SK46827 1980/01 10S 141W PL   
                     SK48497 1980/09 06N 172W PL YY
                     SK50202 1980/10 01N 174E PL YY
1979/12 11S 140W   465 
1979/12 11S 142W   223 
                     SK43659 1981/02 02N 172W PL YY
1980/01 09S 140W  2028 
                     1C18985 1980/01 09S 141W T  PF
                     1C18953 1980/05 10S 141W T  PF
1980/01 09S 141W  4081 
                     1C10978 1980/01 09S 141W PL   
                     1C13528 1980/01 10S 141W PL   
                     1C14771 1980/02 09S 140W T  PF
                     1C16020 1980/02 09S 141W T  PF
                     1C13249 1980/02 09S 141W T  PF
                     1C13628 1980/09 06S 174W PL YY
                     1C16666 1981/01 00N 176W PL YY
1980/01 10S 140W   261 
1980/01 10S 141W  4020 
                     1C10667 1980/01 09S 140W PL   
                     1C10757 1980/01 09S 140W PL   
                     2B28951 1980/01 09S 140W PL   
                     1C15438 1980/01 09S 141W PL   
                     1C10560 1980/01 09S 141W PL   
                     1C10824 1980/01 09S 141W PL   
                     1C12119 1980/01 09S 141W PL   
                     1C10869 1980/01 09S 141W PL   
                     1C11125 1980/01 09S 141W PL   
                     1C19293 1980/01 09S 141W PL   
                     1B12995 1980/01 10S 141W PL   
                     1C11073 1980/09 11S 139W T  PF
                     1B12754 1980/12 18S 150W T  PF
                     1C17230 1981/03 02N 169W PL YY
1980/01 11S 142W   316 
1980/02 15S 170W   19760 
                     2B20819 1980/02 15S 170W PL   
                     2B21425 1980/02 15S 170W PL   
                     2B21440 1980/02 15S 170W PL   
                     2B21236 1980/04 15S 172W T  WS
1980/02 15S 172W   162 
                     2B23026 1980/02 15S 172W PL   
                     2B23002 1980/04 14S 172W PL WS
                     2B23010 1980/04 14S 172W PL WS
                     2B21579 1980/05 14S 172W PL WS
                     2B21565 1980/12 18S 151W T  PF
1980/02 16S 142W   194 
