1977/10 01S 137E       3      40.50
1977/10 01S 138E       3      64.80
1977/10 01S 139E       4      15.30
1977/10 01S 140E       2     158.00
1977/10 01S 143E       3      94.00
1977/10 02N 139E       1        .00
1977/10 02N 140E       1       6.00
1977/10 02N 141E       3      14.00
1977/10 02N 142E       3      29.00
1977/10 02N 143E       1       2.00
1977/10 02N 144E       3      69.50
1977/10 02N 145E       3      26.50
1977/10 02S 155E       1       7.00
1977/10 02S 157E       1        .00
1977/10 03N 142E       1       3.00
1977/10 04S 150E       1        .00
1977/10 17S 147E       1        .00
1977/11 00N 137E       4      28.80
1977/11 00N 138E      20     297.60
1977/11 00N 139E       3      18.00
1977/11 00N 140E       3      30.60
1977/11 00N 141E       2        .00
1977/11 00N 143E       5      94.80
1977/11 00N 144E      14     248.50
1977/11 00N 145E      11     190.30
1977/11 00N 146E       2       2.00
1977/11 01N 138E       1     120.00
1977/11 01N 141E       1     110.00
1977/11 01N 143E       2        .00
1977/11 01N 145E       1      33.00
1977/11 01S 136E       4      49.00
1977/11 01S 137E       1       5.00
1977/11 01S 138E       5      23.00
1977/11 01S 139E       4      39.00
1977/11 01S 140E       4      45.00
1977/11 01S 141E       5      54.20
1977/11 01S 145E       2       5.00
1977/11 01S 146E       1       4.80
1977/11 01S 147E       1       8.00
1977/11 02N 141E       1        .00
1977/11 10N 137E       1       7.00
1977/11 17S 146E       2        .00
1977/11 17S 147E       1       1.00
1977/11 18S 147E       7       3.50
1977/12 00N 138E       1      20.00
1977/12 00N 139E       2      42.00
1977/12 00N 140E       6     170.00
1977/12 00N 157E       1        .00
1977/12 00N 159E       1       1.50
1977/12 01N 140E       1       9.00
1977/12 01N 141E       1      23.00
1977/12 01N 154E       2       1.00
1977/12 01S 139E       1      45.00
1977/12 01S 140E       4      54.00
1977/12 01S 141E       8     109.00
1977/12 01S 142E       8     168.00
1977/12 01S 143E       9     144.20
1977/12 01S 144E       4      61.00
1977/12 01S 145E       2      37.00
1977/12 01S 146E       5      47.00
1977/12 01S 159E       1       4.00
1977/12 02N 141E       3      93.00
1977/12 02N 142E       6     119.00
1977/12 03N 143E       7     209.50
1977/12 04N 143E       2      98.00
1978/01 00N 135E       2      76.00
1978/01 00N 137E       1        .00
1978/01 00N 138E       2        .00
1978/01 00N 139E       4      68.00
1978/01 00N 140E       6       4.00
1978/01 00N 141E       5      72.00
1978/01 00N 142E      17     560.00
1978/01 00N 143E       6      60.00
1978/01 01N 134E       1      33.00
1978/01 01N 138E       1        .00
1978/01 01N 139E       2      28.00
1978/01 01N 140E       3      28.00
1978/01 01S 138E       1      20.00
1978/01 01S 140E       4      47.00
1978/01 01S 141E      16     417.90
1978/01 01S 142E      20      88.00
1978/01 01S 143E      15     221.00
1978/01 02N 135E       1       2.00
1978/01 02N 140E       1      40.00
1978/02 00N 138E       1      15.00
1978/02 00N 139E      10     146.00
1978/02 00N 140E       7     126.00
1978/02 00N 141E       1        .00
1978/02 00N 142E       6     107.00
1978/02 00N 143E       4     142.00
1978/02 00N 144E       1        .00
1978/02 01N 138E      14      12.00
1978/02 01N 139E       4     160.00
1978/02 01N 140E      10     104.00
1978/02 01N 141E       7      63.00
1978/02 01N 142E       1        .00
1978/02 01S 141E       1       3.10
1978/02 01S 142E       1        .00
1978/02 01S 143E       1       1.00
1978/02 01S 144E       1      13.00
1978/02 01S 148E       1       6.00
1978/02 01S 159E       1      11.00
1978/02 02N 139E       1        .00
1978/02 02N 140E       2        .00
1978/02 02N 141E       1        .00
1978/02 02N 143E       6      23.00
1978/02 02N 144E       1       8.00
1978/02 02N 155E       1      13.00
1978/02 02S 160E       1        .00
1978/02 03N 140E       2      11.00
1978/02 03N 141E       2       5.00
1978/02 03N 142E       1        .00
1978/02 03N 143E       1      14.00
1978/02 03N 144E       1       6.00
1978/03 00N 134E       1       7.20
1978/03 00N 135E       4      29.50
1978/03 00N 136E       3      88.00
1978/03 00N 137E       1        .00
1978/03 00N 138E       1       5.00
1978/03 00N 139E       4      94.00
1978/03 00N 140E       1      40.00
1978/03 00N 148E       1        .00
1978/03 01N 132E       1       3.00
1978/03 01N 133E       1       5.00
1978/03 01N 134E       2      14.00
1978/03 01N 135E       1      53.00
1978/03 01N 136E       2      25.00
1978/03 01N 137E       2     120.00
1978/03 01N 138E       1        .00
1978/03 01N 139E       1      19.00
1978/03 01N 140E       3      15.00
1978/03 01N 141E       4       3.00
1978/03 01N 142E      15     128.00
1978/03 01N 143E       1        .00
1978/03 01N 145E       1        .00
1978/03 01S 137E       8     217.50
1978/03 01S 138E       7     196.00
1978/03 01S 139E       4     161.00
1978/03 01S 143E       2      36.00
1978/03 02N 132E       3      24.00
1978/03 02N 133E       3      59.00
1978/03 02N 134E       1      19.50
1978/03 02N 141E       4      50.00
1978/03 02N 142E       1        .00
1978/03 02S 139E       4      63.00
1978/03 04N 139E       1       1.00
1978/03 07N 142E       1      35.00
1978/04 00N 141E       6      66.00
1978/04 00N 142E       3      98.80
1978/04 01N 132E       2      33.00
1978/04 01N 133E       2      75.00
1978/04 01N 142E       1      12.00
1978/04 01S 138E       3      54.00
1978/04 01S 139E      10     319.00
1978/04 01S 140E       6      90.00
1978/04 01S 141E      15     342.50
1978/04 01S 142E       5      67.00
1978/04 01S 143E       3      42.00
1978/04 02N 132E       7      73.80
1978/04 02N 133E       3      37.00
1978/04 02N 134E       3      60.00
1978/04 02N 136E       1       6.00
1978/04 02N 139E       1        .00
1978/04 02S 141E       7     152.00
1978/04 03N 135E       1      13.00
1978/04 04N 137E       2      90.00
1978/04 05N 139E       2      56.00
1978/05 00N 134E       2      46.00
1978/05 00N 135E       5      72.00
1978/05 00N 136E       3      84.00
1978/05 00N 137E       6      98.00
1978/05 00N 138E       1      35.00
1978/05 00N 139E       5      32.00
1978/05 00N 140E       2      19.00
1978/05 01N 135E       3      53.00
1978/05 01N 136E       3       4.00
1978/05 01N 137E       1       4.00
1978/05 01N 138E       1       9.00
1978/05 01S 137E       1      40.00
1978/05 01S 138E       1        .00
1978/05 01S 140E       1        .00
1978/05 01S 144E       1      10.00
1978/05 01S 146E       1       3.00
1978/05 02N 136E       1       6.00
1978/05 02N 137E       7      88.00
1978/05 02N 140E       1       5.00
1978/05 04N 134E       3      68.00
1978/05 04N 136E       1        .00
1978/05 04N 168E       1        .00
1978/05 05N 133E       1       7.50
1978/05 05N 135E       1       8.00
1978/05 05N 136E       1      15.00
1978/05 05N 137E       3     140.00
1978/05 05N 138E       8     188.00
1978/05 05N 139E       3      63.00
1978/05 05N 141E       1       8.00
1978/05 05N 167E       1        .00
