1982/11 20S 178E      16      14.20
1982/11 20S 179E       6       3.10
1982/11 21S 177E      20      16.60
1982/11 21S 178E       2       1.00
1982/12 17S 179E      41      59.80
1982/12 18S 178E       4       5.00
1982/12 18S 179E      26      22.50
1982/12 18S 179W       4      37.90
1982/12 18S 180W       6      12.60
1982/12 19S 177E       2       4.20
1982/12 19S 178E       3       3.40
1982/12 19S 179E      16      10.00
1982/12 19S 180W       5       2.40
1982/12 20S 177E      10      36.60
1982/12 20S 178E      19      14.80
1982/12 20S 179E       8       8.60
1982/12 21S 177E      17      39.80
1983/01 15S 180W       1       5.50
1983/01 16S 179E       8      12.90
1983/01 17S 178E       2        .10
1983/01 17S 179E      22      33.30
1983/01 17S 179W       3      16.40
1983/01 17S 180W       9      19.20
1983/01 18S 176E       1       1.20
1983/01 18S 178E       5       3.00
1983/01 18S 179E      37      60.10
1983/01 18S 179W       1       7.70
1983/01 18S 180W      16      23.50
1983/01 19S 177E      14      13.50
1983/01 19S 178E      33      68.60
1983/01 19S 179E       9      14.30
1983/01 19S 179W       7      17.10
1983/01 20S 177E      39     115.60
1983/01 20S 178E       1        .20
1983/02 16S 179E      10      23.00
1983/02 17S 177E       1        .90
1983/02 17S 178E       2       3.30
1983/02 17S 179E      31      49.90
1983/02 17S 179W       9      29.20
1983/02 17S 180W       7      12.10
1983/02 18S 177E       6      25.20
1983/02 18S 178E       5       7.20
1983/02 18S 179E      34      65.60
1983/02 18S 179W      25      93.30
1983/02 18S 180W      26      56.60
1983/02 19S 177E       9      24.40
1983/02 19S 178E      28      75.50
1983/02 19S 179E      21      34.60
1983/02 19S 179W       4       7.50
1983/02 19S 180W       1       2.50
1983/02 20S 177E      12      33.40
1983/02 20S 178E       1        .90
1983/02 20S 179W       3       6.00
1983/03 00N 180W      21      59.30
1983/03 16S 178E       1        .40
1983/03 16S 178W       1      12.00
1983/03 16S 179E       7      13.20
1983/03 16S 180W       2       5.00
1983/03 17S 178E      21      66.00
1983/03 17S 179E      26      89.40
1983/03 17S 179W       2      15.50
1983/03 17S 180W       3       7.70
1983/03 18S 178E       7      13.70
1983/03 18S 179E      31      51.30
1983/03 18S 179W      12      46.10
1983/03 18S 180W       9      30.20
1983/03 19S 177E       4       8.70
1983/03 19S 178E       5       7.90
1983/03 19S 179E       6      15.60
1983/03 20S 177E       3       6.50
1983/03 20S 178E       1       2.50
1983/04 16S 179E       6      19.80
1983/04 16S 180W       5      16.80
1983/04 17S 177E       1        .00
1983/04 17S 178E      41     105.60
1983/04 17S 178W       2       1.50
1983/04 17S 179E      43      83.30
1983/04 17S 179W       1       2.00
1983/04 18S 178E       2       2.90
1983/04 18S 179E      27      43.90
1983/04 18S 179W       4      13.80
1983/04 18S 180W       4       8.20
1983/04 19S 177E      13      34.70
1983/04 19S 178E       3       7.70
1983/04 19S 180W       3       7.00
1983/04 20S 177E       1       1.20
1983/04 20S 178E       1        .50
1983/05 16S 177E       1        .00
1983/05 16S 179E       4       5.20
1983/05 16S 179W       2       2.80
1983/05 16S 180W       3       7.20
1983/05 17S 177E       1        .50
1983/05 17S 178E      25      50.20
1983/05 17S 179E      25      41.80
1983/05 17S 179W       1       1.70
1983/05 17S 180W       2       3.10
1983/05 18S 176E       6        .90
1983/05 18S 178E       2       1.00
1983/05 18S 179E      15      43.60
1983/05 18S 179W       1        .00
1983/05 18S 180W       8      11.00
1983/05 19S 177E       7       3.60
1983/05 19S 178E       2       1.10
1983/05 19S 179E       1        .10
1983/06 17S 178E      24      35.70
1983/06 17S 179E      30     102.20
1983/06 17S 179W       1       1.30
1983/06 18S 179E       1       2.10
1983/06 18S 180W       5       8.10
1983/07 17S 178E       2       1.50
1983/07 17S 179E       4       4.50
1983/07 17S 179W       1        .40
1983/11 16S 179E       2       1.30
1983/11 18S 179E       2       1.40
1983/11 19S 179E       1       2.00
1983/11 20S 177E       5      10.00
1983/12 15S 178E       1       2.90
1983/12 16S 179E       6      16.40
1983/12 17S 179E       5      15.70
1983/12 17S 179W       3      22.50
1983/12 17S 180W       4      14.90
1983/12 18S 178E       6       8.90
1983/12 18S 179E      13      25.60
1983/12 18S 179W       5      20.50
1983/12 18S 180W      20     118.00
1983/12 19S 177E       2       6.00
1983/12 19S 178E      28      97.20
1983/12 19S 179E      11      15.40
1983/12 19S 179W       1       7.50
1983/12 20S 177E      10      66.00
1983/12 20S 178E       3      11.20
1984/01 16S 179E      14     105.40
1984/01 16S 180W       7      51.50
1984/01 17S 177E       1       6.60
1984/01 17S 178E       1       1.00
1984/01 17S 179E       7      36.80
1984/01 17S 179W       3      31.50
1984/01 17S 180W      19      94.20
1984/01 18S 179E      14      59.30
1984/01 18S 179W       5      24.00
1984/01 18S 180W      12      31.00
1984/01 19S 178E      10      28.10
1984/01 19S 179E      16     112.40
1984/01 19S 179W       5      17.30
1984/01 19S 180W       1      12.10
1984/01 20S 177E       8      54.50
